Date,Timestamp,Supply APY (%),Borrow APY (%),Total Borrows,Total Deposits
01.12.2025,2025-12-01T14:00:00.000Z,0.1750,0.2000,90713643.7783,90713643.7783
01.12.2025,2025-12-01T15:00:00.000Z,0.1750,0.2000,90713664.4605,90713664.4605
01.12.2025,2025-12-01T16:00:00.000Z,0.1750,0.2000,90713685.1283,90713685.1283
01.12.2025,2025-12-01T17:00:00.000Z,0.1750,0.2000,90713705.8033,90713705.8033
01.12.2025,2025-12-01T18:00:00.000Z,0.1750,0.2000,90713726.4826,90713726.4826
01.12.2025,2025-12-01T19:00:00.000Z,0.1750,0.2000,90713747.1605,90713747.1605
01.12.2025,2025-12-01T20:00:00.000Z,0.1750,0.2000,90713767.8384,90713767.8384
01.12.2025,2025-12-01T21:00:00.000Z,0.1750,0.2000,90713788.5191,90713788.5191
01.12.2025,2025-12-01T22:00:00.000Z,0.1750,0.2000,90713809.1927,90713809.1927
02.12.2025,2025-12-01T23:00:00.000Z,0.1750,0.2000,90713829.8692,90713829.8692
02.12.2025,2025-12-02T00:00:00.000Z,0.1750,0.2000,90713850.5414,90713850.5414
02.12.2025,2025-12-02T01:00:00.000Z,0.1750,0.2000,90713871.2207,90713871.2207
02.12.2025,2025-12-02T02:00:00.000Z,0.1750,0.2000,90713891.9044,90713891.9044
02.12.2025,2025-12-02T03:00:00.000Z,0.1750,0.2000,90713912.5708,90713912.5708
02.12.2025,2025-12-02T04:00:00.000Z,0.1750,0.2000,90713933.2502,90713933.2502
02.12.2025,2025-12-02T05:00:00.000Z,0.1750,0.2000,90713953.9310,90713953.9310
02.12.2025,2025-12-02T06:00:00.000Z,0.1750,0.2000,90713974.6032,90713974.6032
02.12.2025,2025-12-02T07:00:00.000Z,0.1750,0.2000,90713995.2797,90713995.2797
02.12.2025,2025-12-02T08:00:00.000Z,0.1750,0.2000,90714015.9519,90714015.9519
02.12.2025,2025-12-02T09:00:00.000Z,0.1750,0.2000,90714036.6270,90714036.6270
02.12.2025,2025-12-02T10:00:00.000Z,0.1750,0.2000,90714057.3021,90714057.3021
02.12.2025,2025-12-02T11:00:00.000Z,0.1750,0.2000,90714077.9843,90714077.9843
02.12.2025,2025-12-02T12:00:00.000Z,0.1750,0.2000,90714098.6609,90714098.6609
02.12.2025,2025-12-02T13:00:00.000Z,0.1750,0.2000,90714119.3417,90714119.3417
02.12.2025,2025-12-02T14:00:00.000Z,0.1750,0.2000,90714140.0096,90714140.0096
02.12.2025,2025-12-02T15:00:00.000Z,0.1750,0.2000,90714160.6876,90714160.6876
02.12.2025,2025-12-02T16:00:00.000Z,0.1750,0.2000,90714181.3642,90714181.3642
02.12.2025,2025-12-02T17:00:00.000Z,0.1750,0.2000,90714202.0450,90714202.0450
02.12.2025,2025-12-02T18:00:00.000Z,0.1750,0.2000,90714222.7201,90714222.7201
02.12.2025,2025-12-02T19:00:00.000Z,0.1750,0.2000,90714243.3981,90714243.3981
02.12.2025,2025-12-02T20:00:00.000Z,0.1750,0.2000,90714264.0776,90714264.0776
02.12.2025,2025-12-02T21:00:00.000Z,0.1750,0.2000,90714284.7441,90714284.7441
02.12.2025,2025-12-02T22:00:00.000Z,0.1750,0.2000,90714305.4207,90714305.4207
03.12.2025,2025-12-02T23:00:00.000Z,0.1750,0.2000,90714326.1030,90714326.1030
03.12.2025,2025-12-03T00:00:00.000Z,0.1750,0.2000,90714346.7796,90714346.7796
03.12.2025,2025-12-03T01:00:00.000Z,0.1750,0.2000,90714367.4591,90714367.4591
03.12.2025,2025-12-03T02:00:00.000Z,0.1750,0.2000,90714388.1328,90714388.1328
03.12.2025,2025-12-03T03:00:00.000Z,0.1750,0.2000,90714408.8151,90714408.8151
03.12.2025,2025-12-03T04:00:00.000Z,0.1750,0.2000,90714429.4903,90714429.4903
03.12.2025,2025-12-03T05:00:00.000Z,0.1750,0.2000,90714450.1597,90714450.1597
03.12.2025,2025-12-03T06:00:00.000Z,0.1750,0.2000,90714470.8378,90714470.8378
03.12.2025,2025-12-03T07:00:00.000Z,0.1750,0.2000,90714491.5158,90714491.5158
03.12.2025,2025-12-03T08:00:00.000Z,0.1750,0.2000,90714512.1953,90714512.1953
03.12.2025,2025-12-03T09:00:00.000Z,0.1750,0.2000,90714532.8691,90714532.8691
03.12.2025,2025-12-03T10:00:00.000Z,0.1750,0.2000,90714553.5486,90714553.5486
03.12.2025,2025-12-03T11:00:00.000Z,0.1750,0.2000,90714574.2180,90714574.2180
03.12.2025,2025-12-03T12:00:00.000Z,0.1750,0.2000,90714594.8947,90714594.8947
03.12.2025,2025-12-03T13:00:00.000Z,0.1750,0.2000,90714615.5756,90714615.5756
03.12.2025,2025-12-03T14:00:00.000Z,0.1750,0.2000,90714636.2552,90714636.2552
03.12.2025,2025-12-03T15:00:00.000Z,0.1750,0.2000,90714656.9304,90714656.9304
03.12.2025,2025-12-03T16:00:00.000Z,0.1750,0.2000,90714677.6085,90714677.6085
03.12.2025,2025-12-03T17:00:00.000Z,0.1750,0.2000,90714698.2866,90714698.2866
03.12.2025,2025-12-03T18:00:00.000Z,0.1750,0.2000,90714718.9618,90714718.9618
03.12.2025,2025-12-03T19:00:00.000Z,0.1750,0.2000,90714739.6356,90714739.6356
03.12.2025,2025-12-03T20:00:00.000Z,0.1750,0.2000,90714760.3094,90714760.3094
03.12.2025,2025-12-03T21:00:00.000Z,0.1750,0.2000,90714780.9919,90714780.9919
03.12.2025,2025-12-03T22:00:00.000Z,0.1750,0.2000,90714801.6700,90714801.6700
04.12.2025,2025-12-03T23:00:00.000Z,0.1750,0.2000,90714822.3438,90714822.3438
04.12.2025,2025-12-04T00:00:00.000Z,0.1750,0.2000,90714843.0220,90714843.0220
04.12.2025,2025-12-04T01:00:00.000Z,0.1750,0.2000,90714863.7001,90714863.7001
04.12.2025,2025-12-04T02:00:00.000Z,0.1750,0.2000,90714884.3711,90714884.3711
04.12.2025,2025-12-04T03:00:00.000Z,0.1750,0.2000,90714905.0521,90714905.0521
04.12.2025,2025-12-04T04:00:00.000Z,0.1750,0.2000,90714925.7274,90714925.7274
04.12.2025,2025-12-04T05:00:00.000Z,0.1750,0.2000,90714946.4027,90714946.4027
04.12.2025,2025-12-04T06:00:00.000Z,0.1750,0.2000,90714967.0823,90714967.0823
04.12.2025,2025-12-04T07:00:00.000Z,0.1750,0.2000,90714987.7633,90714987.7633
04.12.2025,2025-12-04T08:00:00.000Z,0.1750,0.2000,90715008.4285,90715008.4285
04.12.2025,2025-12-04T09:00:00.000Z,0.1750,0.2000,90715029.1053,90715029.1053
04.12.2025,2025-12-04T10:00:00.000Z,0.1750,0.2000,90715049.7835,90715049.7835
04.12.2025,2025-12-04T11:00:00.000Z,0.1750,0.2000,90715070.4631,90715070.4631
04.12.2025,2025-12-04T12:00:00.000Z,0.1750,0.2000,90715091.1456,90715091.1456
04.12.2025,2025-12-04T13:00:00.000Z,0.1750,0.2000,90715111.8195,90715111.8195
04.12.2025,2025-12-04T14:00:00.000Z,0.1750,0.2000,90715132.4934,90715132.4934
04.12.2025,2025-12-04T15:00:00.000Z,0.1750,0.2000,90715153.1687,90715153.1687
04.12.2025,2025-12-04T16:00:00.000Z,0.1750,0.2000,90715173.8426,90715173.8426
04.12.2025,2025-12-04T17:00:00.000Z,0.1750,0.2000,90715194.5208,90715194.5208
04.12.2025,2025-12-04T18:00:00.000Z,0.1750,0.2000,90715215.2005,90715215.2005
04.12.2025,2025-12-04T19:00:00.000Z,0.1750,0.2000,90715235.8773,90715235.8773
04.12.2025,2025-12-04T20:00:00.000Z,0.1750,0.2000,90715256.5555,90715256.5555
04.12.2025,2025-12-04T21:00:00.000Z,0.1750,0.2000,90715277.2337,90715277.2337
04.12.2025,2025-12-04T22:00:00.000Z,0.1750,0.2000,90715297.9120,90715297.9120
05.12.2025,2025-12-04T23:00:00.000Z,0.1750,0.2000,90715318.5845,90715318.5845
05.12.2025,2025-12-05T00:00:00.000Z,0.1750,0.2000,90715339.2570,90715339.2570
05.12.2025,2025-12-05T01:00:00.000Z,0.1750,0.2000,90715359.9352,90715359.9352
05.12.2025,2025-12-05T02:00:00.000Z,0.1750,0.2000,90715380.6135,90715380.6135
05.12.2025,2025-12-05T03:00:00.000Z,0.1750,0.2000,90715401.2932,90715401.2932
05.12.2025,2025-12-05T04:00:00.000Z,0.1750,0.2000,90715421.9715,90715421.9715
05.12.2025,2025-12-05T05:00:00.000Z,0.1750,0.2000,90715442.6497,90715442.6497
05.12.2025,2025-12-05T06:00:00.000Z,0.1750,0.2000,90715463.3208,90715463.3208
05.12.2025,2025-12-05T07:00:00.000Z,0.1750,0.2000,90715483.9991,90715483.9991
05.12.2025,2025-12-05T08:00:00.000Z,0.1750,0.2000,90715504.6731,90715504.6731
05.12.2025,2025-12-05T09:00:00.000Z,0.1750,0.2000,90715525.3500,90715525.3500
05.12.2025,2025-12-05T10:00:00.000Z,0.1750,0.2000,90715546.0297,90715546.0297
05.12.2025,2025-12-05T11:00:00.000Z,0.1750,0.2000,90715566.7109,90715566.7109
05.12.2025,2025-12-05T12:00:00.000Z,0.1750,0.2000,90715587.3877,90715587.3877
05.12.2025,2025-12-05T13:00:00.000Z,0.1750,0.2000,90715608.0632,90715608.0632
05.12.2025,2025-12-05T14:00:00.000Z,0.1750,0.2000,90715628.7386,90715628.7386
05.12.2025,2025-12-05T15:00:00.000Z,0.1750,0.2000,90715649.4155,90715649.4155
05.12.2025,2025-12-05T16:00:00.000Z,0.1750,0.2000,90715670.0924,90715670.0924
05.12.2025,2025-12-05T17:00:00.000Z,0.1750,0.2000,90715690.7650,90715690.7650
05.12.2025,2025-12-05T18:00:00.000Z,0.1750,0.2000,90715711.4490,90715711.4490
05.12.2025,2025-12-05T19:00:00.000Z,0.1750,0.2000,90715732.1245,90715732.1245
05.12.2025,2025-12-05T20:00:00.000Z,0.1750,0.2000,90715752.8014,90715752.8014
05.12.2025,2025-12-05T21:00:00.000Z,0.1750,0.2000,90715773.4726,90715773.4726
05.12.2025,2025-12-05T22:00:00.000Z,0.1750,0.2000,90715794.1495,90715794.1495
06.12.2025,2025-12-05T23:00:00.000Z,0.1750,0.2000,90715814.8307,90715814.8307
06.12.2025,2025-12-06T00:00:00.000Z,0.1750,0.2000,90715835.5077,90715835.5077
06.12.2025,2025-12-06T01:00:00.000Z,0.1750,0.2000,90715856.1846,90715856.1846
06.12.2025,2025-12-06T02:00:00.000Z,0.1750,0.2000,90715876.8630,90715876.8630
06.12.2025,2025-12-06T03:00:00.000Z,0.1750,0.2000,90715897.5385,90715897.5385
06.12.2025,2025-12-06T04:00:00.000Z,0.1750,0.2000,90715918.2168,90715918.2168
06.12.2025,2025-12-06T05:00:00.000Z,0.1750,0.2000,90715938.8909,90715938.8909
06.12.2025,2025-12-06T06:00:00.000Z,0.1750,0.2000,90715959.5636,90715959.5636
06.12.2025,2025-12-06T07:00:00.000Z,0.1750,0.2000,90715980.2420,90715980.2420
06.12.2025,2025-12-06T08:00:00.000Z,0.1750,0.2000,90716000.9175,90716000.9175
06.12.2025,2025-12-06T09:00:00.000Z,0.1750,0.2000,90716021.5973,90716021.5973
06.12.2025,2025-12-06T10:00:00.000Z,0.1750,0.2000,90716042.2800,90716042.2800
06.12.2025,2025-12-06T11:00:00.000Z,0.1750,0.2000,90716062.9570,90716062.9570
06.12.2025,2025-12-06T12:00:00.000Z,0.1750,0.2000,90716083.6283,90716083.6283
06.12.2025,2025-12-06T13:00:00.000Z,0.1750,0.2000,90716104.3081,90716104.3081
06.12.2025,2025-12-06T14:00:00.000Z,0.1750,0.2000,90716124.9851,90716124.9851
06.12.2025,2025-12-06T15:00:00.000Z,0.1750,0.2000,90716145.6607,90716145.6607
06.12.2025,2025-12-06T16:00:00.000Z,0.1750,0.2000,90716166.3391,90716166.3391
06.12.2025,2025-12-06T17:00:00.000Z,0.1750,0.2000,90716187.0147,90716187.0147
06.12.2025,2025-12-06T18:00:00.000Z,0.1750,0.2000,90716207.6931,90716207.6931
06.12.2025,2025-12-06T19:00:00.000Z,0.1750,0.2000,90716228.3673,90716228.3673
06.12.2025,2025-12-06T20:00:00.000Z,0.1750,0.2000,90716249.0429,90716249.0429
06.12.2025,2025-12-06T21:00:00.000Z,0.1750,0.2000,90716269.7228,90716269.7228
06.12.2025,2025-12-06T22:00:00.000Z,0.1750,0.2000,90716290.4012,90716290.4012
07.12.2025,2025-12-06T23:00:00.000Z,0.1750,0.2000,90716311.0797,90716311.0797
07.12.2025,2025-12-07T00:00:00.000Z,0.1750,0.2000,90716331.7610,90716331.7610
07.12.2025,2025-12-07T01:00:00.000Z,0.1750,0.2000,90716352.4338,90716352.4338
07.12.2025,2025-12-07T02:00:00.000Z,0.1750,0.2000,90716373.1094,90716373.1094
07.12.2025,2025-12-07T03:00:00.000Z,0.1750,0.2000,90716393.7850,90716393.7850
07.12.2025,2025-12-07T04:00:00.000Z,0.1750,0.2000,90716414.4621,90716414.4621
07.12.2025,2025-12-07T05:00:00.000Z,0.1750,0.2000,90716435.1406,90716435.1406
07.12.2025,2025-12-07T06:00:00.000Z,0.1750,0.2000,90716455.8148,90716455.8148
07.12.2025,2025-12-07T07:00:00.000Z,0.1750,0.2000,90716476.4933,90716476.4933
07.12.2025,2025-12-07T08:00:00.000Z,0.1750,0.2000,90716497.1746,90716497.1746
07.12.2025,2025-12-07T09:00:00.000Z,0.1750,0.2000,90716517.8474,90716517.8474
07.12.2025,2025-12-07T10:00:00.000Z,0.1750,0.2000,90716538.5274,90716538.5274
07.12.2025,2025-12-07T11:00:00.000Z,0.1750,0.2000,90716559.2059,90716559.2059
07.12.2025,2025-12-07T12:00:00.000Z,0.1750,0.2000,90716579.8844,90716579.8844
07.12.2025,2025-12-07T13:00:00.000Z,0.1750,0.2000,90716600.5587,90716600.5587
07.12.2025,2025-12-07T14:00:00.000Z,0.1750,0.2000,90716621.2372,90716621.2372
07.12.2025,2025-12-07T15:00:00.000Z,0.1750,0.2000,90716641.9201,90716641.9201
07.12.2025,2025-12-07T16:00:00.000Z,0.1750,0.2000,90716662.5871,90716662.5871
07.12.2025,2025-12-07T17:00:00.000Z,0.1750,0.2000,90716683.2642,90716683.2642
07.12.2025,2025-12-07T18:00:00.000Z,0.1750,0.2000,90716703.9414,90716703.9414
07.12.2025,2025-12-07T19:00:00.000Z,0.1750,0.2000,90716724.6185,90716724.6185
07.12.2025,2025-12-07T20:00:00.000Z,0.1750,0.2000,90716745.2956,90716745.2956
07.12.2025,2025-12-07T21:00:00.000Z,0.1750,0.2000,90716765.9742,90716765.9742
07.12.2025,2025-12-07T22:00:00.000Z,0.1750,0.2000,90716786.6513,90716786.6513
08.12.2025,2025-12-07T23:00:00.000Z,0.1750,0.2000,90716807.3242,90716807.3242
08.12.2025,2025-12-08T00:00:00.000Z,0.1750,0.2000,90716828.0042,90716828.0042
08.12.2025,2025-12-08T01:00:00.000Z,0.1750,0.2000,90716848.6799,90716848.6799
08.12.2025,2025-12-08T02:00:00.000Z,0.1750,0.2000,90716869.3557,90716869.3557
08.12.2025,2025-12-08T03:00:00.000Z,0.1750,0.2000,90716890.0357,90716890.0357
08.12.2025,2025-12-08T04:00:00.000Z,0.1750,0.2000,90716910.7129,90716910.7129
08.12.2025,2025-12-08T05:00:00.000Z,0.1750,0.2000,90716931.3929,90716931.3929
08.12.2025,2025-12-08T06:00:00.000Z,0.1750,0.2000,90716952.0687,90716952.0687
08.12.2025,2025-12-08T07:00:00.000Z,0.1750,0.2000,90716972.7430,90716972.7430
08.12.2025,2025-12-08T08:00:00.000Z,0.1750,0.2000,90716993.4202,90716993.4202
08.12.2025,2025-12-08T09:00:00.000Z,0.1750,0.2000,90717014.0945,90717014.0945
08.12.2025,2025-12-08T10:00:00.000Z,0.1750,0.2000,90717034.7731,90717034.7731
08.12.2025,2025-12-08T11:00:00.000Z,0.1750,0.2000,90717055.4546,90717055.4546
08.12.2025,2025-12-08T12:00:00.000Z,0.1750,0.2000,90717076.1290,90717076.1290
08.12.2025,2025-12-08T13:00:00.000Z,0.1750,0.2000,90717096.8047,90717096.8047
08.12.2025,2025-12-08T14:00:00.000Z,0.1750,0.2000,90717117.4820,90717117.4820
08.12.2025,2025-12-08T15:00:00.000Z,0.1750,0.2000,90717138.1621,90717138.1621
08.12.2025,2025-12-08T16:00:00.000Z,0.1750,0.2000,90717158.8379,90717158.8379
08.12.2025,2025-12-08T17:00:00.000Z,0.1750,0.2000,90717180.1210,90717180.1210
08.12.2025,2025-12-08T18:00:00.000Z,0.1750,0.2000,90717200.2052,90717200.2052
08.12.2025,2025-12-08T19:00:00.000Z,0.1750,0.2000,90717220.8811,90717220.8811
08.12.2025,2025-12-08T20:00:00.000Z,0.1750,0.2000,90717241.5554,90717241.5554
08.12.2025,2025-12-08T21:00:00.000Z,0.1750,0.2000,90717262.2284,90717262.2284
08.12.2025,2025-12-08T22:00:00.000Z,0.1750,0.2000,90717282.9042,90717282.9042
09.12.2025,2025-12-08T23:00:00.000Z,0.1750,0.2000,90717303.5858,90717303.5858
09.12.2025,2025-12-09T00:00:00.000Z,0.1750,0.2000,90717324.2616,90717324.2616
09.12.2025,2025-12-09T01:00:00.000Z,0.1750,0.2000,90717344.9374,90717344.9374
09.12.2025,2025-12-09T02:00:00.000Z,0.1750,0.2000,90717365.6204,90717365.6204
09.12.2025,2025-12-09T03:00:00.000Z,0.1750,0.2000,90717386.2948,90717386.2948
09.12.2025,2025-12-09T04:00:00.000Z,0.1750,0.2000,90717406.9721,90717406.9721
09.12.2025,2025-12-09T05:00:00.000Z,0.1750,0.2000,90717427.6494,90717427.6494
09.12.2025,2025-12-09T06:00:00.000Z,0.1750,0.2000,90717448.3296,90717448.3296
09.12.2025,2025-12-09T07:00:00.000Z,0.1750,0.2000,90717469.0054,90717469.0054
09.12.2025,2025-12-09T08:00:00.000Z,0.1750,0.2000,90717489.6813,90717489.6813
09.12.2025,2025-12-09T09:00:00.000Z,0.1750,0.2000,90717510.3586,90717510.3586
09.12.2025,2025-12-09T10:00:00.000Z,0.1750,0.2000,90717531.0331,90717531.0331
09.12.2025,2025-12-09T11:00:00.000Z,0.1750,0.2000,90717551.7118,90717551.7118
09.12.2025,2025-12-09T12:00:00.000Z,0.1750,0.2000,90717572.3906,90717572.3906
09.12.2025,2025-12-09T13:00:00.000Z,0.1750,0.2000,90717593.0693,90717593.0693
09.12.2025,2025-12-09T14:00:00.000Z,0.1750,0.2000,90717613.7467,90717613.7467
09.12.2025,2025-12-09T15:00:00.000Z,0.1750,0.2000,90717634.4240,90717634.4240
09.12.2025,2025-12-09T16:00:00.000Z,0.1750,0.2000,90717655.0970,90717655.0970
09.12.2025,2025-12-09T17:00:00.000Z,0.1750,0.2000,90717675.7773,90717675.7773
09.12.2025,2025-12-09T18:00:00.000Z,0.1750,0.2000,90717696.4546,90717696.4546
09.12.2025,2025-12-09T19:00:00.000Z,0.1750,0.2000,90717717.1348,90717717.1348
09.12.2025,2025-12-09T20:00:00.000Z,0.1750,0.2000,90717737.8136,90717737.8136
09.12.2025,2025-12-09T21:00:00.000Z,0.1750,0.2000,90717758.4881,90717758.4881
09.12.2025,2025-12-09T22:00:00.000Z,0.1750,0.2000,90717779.1655,90717779.1655
10.12.2025,2025-12-09T23:00:00.000Z,0.1750,0.2000,90717799.8429,90717799.8429
10.12.2025,2025-12-10T00:00:00.000Z,0.1750,0.2000,90717820.5246,90717820.5246
10.12.2025,2025-12-10T01:00:00.000Z,0.1750,0.2000,90717841.2048,90717841.2048
10.12.2025,2025-12-10T02:00:00.000Z,0.1750,0.2000,90717861.8793,90717861.8793
10.12.2025,2025-12-10T03:00:00.000Z,0.1750,0.2000,90717882.5567,90717882.5567
10.12.2025,2025-12-10T04:00:00.000Z,0.1750,0.2000,90717903.2255,90717903.2255
10.12.2025,2025-12-10T05:00:00.000Z,0.1750,0.2000,90717923.9058,90717923.9058
10.12.2025,2025-12-10T06:00:00.000Z,0.1750,0.2000,90717944.5860,90717944.5860
10.12.2025,2025-12-10T07:00:00.000Z,0.1750,0.2000,90717965.2649,90717965.2649
10.12.2025,2025-12-10T08:00:00.000Z,0.1750,0.2000,90717985.9409,90717985.9409
10.12.2025,2025-12-10T09:00:00.000Z,0.1750,0.2000,90718006.6183,90718006.6183
10.12.2025,2025-12-10T10:00:00.000Z,0.1750,0.2000,90718027.2957,90718027.2957
10.12.2025,2025-12-10T11:00:00.000Z,0.1750,0.2000,90718047.9717,90718047.9717
10.12.2025,2025-12-10T12:00:00.000Z,0.1750,0.2000,90718068.6549,90718068.6549
10.12.2025,2025-12-10T13:00:00.000Z,0.1750,0.2000,90718089.3323,90718089.3323
10.12.2025,2025-12-10T14:00:00.000Z,0.1750,0.2000,90718110.0083,90718110.0083
10.12.2025,2025-12-10T15:00:00.000Z,0.1750,0.2000,90718130.6815,90718130.6815
10.12.2025,2025-12-10T16:00:00.000Z,0.1750,0.2000,90718151.3561,90718151.3561
10.12.2025,2025-12-10T17:00:00.000Z,0.1750,0.2000,90718172.0335,90718172.0335
10.12.2025,2025-12-10T18:00:00.000Z,0.1750,0.2000,90718192.7167,90718192.7167
10.12.2025,2025-12-10T19:00:00.000Z,0.1750,0.2000,90718213.3985,90718213.3985
10.12.2025,2025-12-10T20:00:00.000Z,0.1750,0.2000,90718234.0731,90718234.0731
10.12.2025,2025-12-10T21:00:00.000Z,0.1750,0.2000,90718254.7463,90718254.7463
10.12.2025,2025-12-10T22:00:00.000Z,0.1750,0.2000,90718275.4209,90718275.4209
11.12.2025,2025-12-10T23:00:00.000Z,0.1750,0.2000,90718296.0984,90718296.0984
11.12.2025,2025-12-11T00:00:00.000Z,0.1750,0.2000,90718316.7744,90718316.7744
11.12.2025,2025-12-11T01:00:00.000Z,0.1750,0.2000,90718337.4534,90718337.4534
11.12.2025,2025-12-11T02:00:00.000Z,0.1750,0.2000,90718358.1352,90718358.1352
11.12.2025,2025-12-11T03:00:00.000Z,0.1750,0.2000,90718378.8184,90718378.8184
11.12.2025,2025-12-11T04:00:00.000Z,0.1750,0.2000,90718399.4873,90718399.4873
11.12.2025,2025-12-11T05:00:00.000Z,0.1750,0.2000,90718420.1663,90718420.1663
11.12.2025,2025-12-11T06:00:00.000Z,0.1750,0.2000,90718440.8452,90718440.8452
11.12.2025,2025-12-11T07:00:00.000Z,0.1750,0.2000,90718461.5227,90718461.5228
11.12.2025,2025-12-11T08:00:00.000Z,0.1750,0.2000,90718482.2032,90718482.2032
11.12.2025,2025-12-11T09:00:00.000Z,0.1750,0.2000,90718502.8792,90718502.8793
11.12.2025,2025-12-11T10:00:00.000Z,0.1750,0.2000,90718523.5539,90718523.5539
11.12.2025,2025-12-11T11:00:00.000Z,0.1750,0.2000,90718544.2315,90718544.2315
11.12.2025,2025-12-11T12:00:00.000Z,0.1750,0.2000,90718564.9090,90718564.9090
11.12.2025,2025-12-11T13:00:00.000Z,0.1750,0.2000,90718585.5851,90718585.5851
11.12.2025,2025-12-11T14:00:00.000Z,0.1750,0.2000,90718606.2699,90718606.2699
11.12.2025,2025-12-11T15:00:00.000Z,0.1750,0.2000,90718626.9402,90718626.9402
11.12.2025,2025-12-11T16:00:00.000Z,0.1750,0.2000,90718647.6178,90718647.6178
11.12.2025,2025-12-11T17:00:00.000Z,0.1750,0.2000,90718668.2968,90718668.2968
11.12.2025,2025-12-11T18:00:00.000Z,0.1750,0.2000,90718688.9758,90718688.9758
11.12.2025,2025-12-11T19:00:00.000Z,0.1750,0.2000,90718709.6534,90718709.6534
11.12.2025,2025-12-11T20:00:00.000Z,0.1750,0.2000,90718730.3310,90718730.3310
11.12.2025,2025-12-11T21:00:00.000Z,0.1750,0.2000,90718751.0115,90718751.0115
11.12.2025,2025-12-11T22:00:00.000Z,0.1750,0.2000,90718771.6905,90718771.6905
12.12.2025,2025-12-11T23:00:00.000Z,0.1750,0.2000,90718792.3638,90718792.3638
12.12.2025,2025-12-12T00:00:00.000Z,0.1750,0.2000,90718813.0400,90718813.0400
12.12.2025,2025-12-12T01:00:00.000Z,0.1750,0.2000,90718833.7233,90718833.7233
12.12.2025,2025-12-12T02:00:00.000Z,0.1750,0.2000,90718854.3980,90718854.3980
12.12.2025,2025-12-12T03:00:00.000Z,0.1750,0.2000,90718875.0714,90718875.0714
12.12.2025,2025-12-12T04:00:00.000Z,0.1750,0.2000,90718895.7475,90718895.7475
12.12.2025,2025-12-12T05:00:00.000Z,0.1750,0.2000,90718916.4280,90718916.4280
12.12.2025,2025-12-12T06:00:00.000Z,0.1750,0.2000,90718937.1114,90718937.1114
12.12.2025,2025-12-12T07:00:00.000Z,0.1750,0.2000,90718957.7819,90718957.7819
12.12.2025,2025-12-12T08:00:00.000Z,0.1750,0.2000,90718978.4610,90718978.4610
12.12.2025,2025-12-12T09:00:00.000Z,0.1750,0.2000,90718999.1429,90718999.1429
12.12.2025,2025-12-12T10:00:00.000Z,0.1750,0.2000,90719019.8148,90719019.8148
12.12.2025,2025-12-12T11:00:00.000Z,0.1750,0.2000,90719040.4954,90719040.4954
12.12.2025,2025-12-12T12:00:00.000Z,0.1750,0.2000,90719061.1673,90719061.1673
12.12.2025,2025-12-12T13:00:00.000Z,0.1750,0.2000,90719081.8464,90719081.8464
12.12.2025,2025-12-12T14:00:00.000Z,0.1750,0.2000,90719102.5240,90719102.5240
12.12.2025,2025-12-12T15:00:00.000Z,0.1750,0.2000,90719123.2046,90719123.2046
12.12.2025,2025-12-12T16:00:00.000Z,0.1750,0.2000,90719143.8837,90719143.8837
12.12.2025,2025-12-12T17:00:00.000Z,0.1750,0.2000,90719164.5686,90719164.5686
12.12.2025,2025-12-12T18:00:00.000Z,0.1750,0.2000,90719185.2362,90719185.2362
12.12.2025,2025-12-12T19:00:00.000Z,0.1750,0.2000,90719205.9153,90719205.9153
12.12.2025,2025-12-12T20:00:00.000Z,0.1750,0.2000,90719226.5988,90719226.5988
12.12.2025,2025-12-12T21:00:00.000Z,0.1750,0.2000,90719247.2707,90719247.2707
12.12.2025,2025-12-12T22:00:00.000Z,0.1750,0.2000,90719267.9571,90719267.9571
13.12.2025,2025-12-12T23:00:00.000Z,0.1750,0.2000,90719288.6290,90719288.6290
13.12.2025,2025-12-13T00:00:00.000Z,0.1750,0.2000,90719309.3082,90719309.3082
13.12.2025,2025-12-13T01:00:00.000Z,0.1750,0.2000,90719329.9873,90719329.9873
13.12.2025,2025-12-13T02:00:00.000Z,0.1750,0.2000,90719350.6622,90719350.6622
13.12.2025,2025-12-13T03:00:00.000Z,0.1750,0.2000,90719371.3371,90719371.3371
13.12.2025,2025-12-13T04:00:00.000Z,0.1750,0.2000,90719392.0162,90719392.0162
13.12.2025,2025-12-13T05:00:00.000Z,0.1750,0.2000,90719412.6868,90719412.6868
13.12.2025,2025-12-13T06:00:00.000Z,0.1750,0.2000,90719433.3703,90719433.3703
13.12.2025,2025-12-13T07:00:00.000Z,0.1750,0.2000,90719454.0466,90719454.0466
13.12.2025,2025-12-13T08:00:00.000Z,0.1750,0.2000,90719474.7330,90719474.7330
13.12.2025,2025-12-13T09:00:00.000Z,0.1750,0.2000,90719495.4064,90719495.4064
13.12.2025,2025-12-13T10:00:00.000Z,0.1750,0.2000,90719516.0842,90719516.0842
13.12.2025,2025-12-13T11:00:00.000Z,0.1750,0.2000,90719536.7591,90719536.7591
13.12.2025,2025-12-13T12:00:00.000Z,0.1750,0.2000,90719557.4369,90719557.4369
13.12.2025,2025-12-13T13:00:00.000Z,0.1750,0.2000,90719578.1175,90719578.1175
13.12.2025,2025-12-13T14:00:00.000Z,0.1750,0.2000,90719598.7939,90719598.7939
13.12.2025,2025-12-13T15:00:00.000Z,0.1750,0.2000,90719619.4774,90719619.4774
