"","fee0X128EU","fee1X128EU","liquidityEU","Date","token0PriceEU","tvlUSDEU"
"13919",3.13078678375499e+33,1.4269152349775e+42,2777678390291807232,2024-08-12 10:00:00,2562.63974543624,393673168.084447
"13920",3.13098603761316e+33,1.42696903735936e+42,2709836512990116864,2024-08-12 11:00:00,2598.43823837716,394947979.718839
"13921",3.13122850467e+33,1.42703413105134e+42,2996335441687768064,2024-08-12 12:00:00,2641.64126331215,398466045.567802
"13922",3.13153508472444e+33,1.42712891297719e+42,2790884763145975808,2024-08-12 13:00:00,2674.22629377917,401632674.691835
"13923",3.13174682878371e+33,1.42720162031238e+42,2917024953299915776,2024-08-12 14:00:00,2684.71987333855,402241579.59986
"13924",3.13193777354512e+33,1.42731665312449e+42,3190938835330895360,2024-08-12 15:00:00,2615.24616837444,400122279.74426
"13925",3.1328003244249e+33,1.42758524613819e+42,3057304943546821632,2024-08-12 16:00:00,2703.33464234669,407254970.589839
"13926",3.13311960272144e+33,1.42771353130976e+42,3073644684381492224,2024-08-12 17:00:00,2688.2381845588,405755128.556715
"13927",3.13323833034322e+33,1.42776998768748e+42,2950682802840952832,2024-08-12 18:00:00,2668.83061703333,404602902.500044
"13928",3.13332779576946e+33,1.42781075677506e+42,3068050716338702848,2024-08-12 19:00:00,2657.10784701617,406175711.111413
"13929",3.13343643090656e+33,1.42786632528796e+42,3083939782616627200,2024-08-12 20:00:00,2633.64028084446,403908961.994658
"13930",3.13360576027921e+33,1.42791475585302e+42,3490663149187853312,2024-08-12 21:00:00,2658.73117279947,405598246.811066
"13931",3.13377548706942e+33,1.4279640930897e+42,8973264753899640832,2024-08-12 22:00:00,2681.01817877832,407832944.61877
"13932",3.13388941805345e+33,1.42800442748652e+42,5.33971616262617e+20,2024-08-12 23:00:00,2684.68464386586,421624209.368839
"13933",3.13397473953886e+33,1.42802903557197e+42,9215998049579648000,2024-08-13,2695.96857360923,408477098.713844
"13934",3.13421515218822e+33,1.42810015533494e+42,3060911319830955520,2024-08-13 01:00:00,2724.54786187313,411854192.699417
"13935",3.13435257744584e+33,1.42815342216427e+42,3118146306432932864,2024-08-13 02:00:00,2719.51794632063,410556432.346218
"13936",3.13446105667715e+33,1.42818537325116e+42,3079096620167867392,2024-08-13 03:00:00,2733.21464583977,411674226.718908
"13937",3.13456342945645e+33,1.42823399726977e+42,3267375765933964288,2024-08-13 04:00:00,2715.18364220783,410303986.230669
"13938",3.13471296613154e+33,1.42832642351205e+42,2968851381670812672,2024-08-13 05:00:00,2655.95610456036,406192627.903844
"13939",3.13477658908494e+33,1.42834699138275e+42,2915002988077854720,2024-08-13 06:00:00,2661.16714839235,405392714.760294
"13940",3.13482713934892e+33,1.42837118003095e+42,5286903096218399744,2024-08-13 07:00:00,2652.94724248746,406299993.250876
"13941",3.13495936814319e+33,1.42841846166504e+42,2912179541616325120,2024-08-13 08:00:00,2656.83549737322,405774644.854273
"13942",3.13504657889254e+33,1.42845593153275e+42,5290986266533648384,2024-08-13 09:00:00,2649.5149496148,405293979.918028
"13943",3.13511245289663e+33,1.42848565052238e+42,5358137701037911040,2024-08-13 10:00:00,2641.84695712563,404090691.616187
"13944",3.13520637518036e+33,1.42852210729631e+42,5358214173848085504,2024-08-13 11:00:00,2641.84960575828,403576531.264753
"13945",3.13528677517205e+33,1.42855672939104e+42,5408885480005347328,2024-08-13 12:00:00,2634.09918464818,403006332.974318
"13946",3.13533475340691e+33,1.42856932586851e+42,5358106571304443904,2024-08-13 13:00:00,2643.39983173464,404048072.083752
"13947",3.13548282793081e+33,1.42861893156355e+42,5297644935402835968,2024-08-13 14:00:00,2653.04583804409,404530764.183621
"13948",3.13563033947455e+33,1.42866367956171e+42,2971786522821193728,2024-08-13 15:00:00,2670.46916129462,405572280.747732
"13949",3.13577142997233e+33,1.42872174721272e+42,2965109595090196992,2024-08-13 16:00:00,2662.36172231523,405737168.328127
"13950",3.13590214248242e+33,1.42877705071625e+42,5395193814260489216,2024-08-13 17:00:00,2652.53627271009,405220580.743606
"13951",3.13607431471921e+33,1.42880151443444e+42,3343029890559815168,2024-08-13 18:00:00,2717.3259711142,409323415.696274
"13952",3.13624673821254e+33,1.42886564780271e+42,7992278148239498240,2024-08-13 19:00:00,2715.70684758061,439641891.646703
"13953",3.13630165581771e+33,1.42889623386332e+42,13613256205826392064,2024-08-13 20:00:00,2699.62224629763,437769827.920767
"13954",3.1363981424215e+33,1.42892384335521e+42,7996086629421292544,2024-08-13 21:00:00,2712.66239274224,438897441.118145
"13955",3.13644729926301e+33,1.42894935729801e+42,13904623199929927680,2024-08-13 22:00:00,2700.48727650087,438602754.309362
"13956",3.13657134937463e+33,1.4289772517064e+42,3208010235184287744,2024-08-13 23:00:00,2729.93750157782,439756815.258605
"13957",3.13661896002187e+33,1.42900454573876e+42,8008373849359642624,2024-08-14,2713.60592997551,439482445.675128
"13958",3.13665102475812e+33,1.42902291604272e+42,14631930530807660544,2024-08-14 01:00:00,2702.8317331336,438213179.520681
"13959",3.13672677362718e+33,1.4290434928214e+42,8045859977593512960,2024-08-14 02:00:00,2715.34249459842,438901898.677586
"13960",3.13676924537827e+33,1.42907248250937e+42,13634340131679117312,2024-08-14 03:00:00,2692.99485676301,438255975.83128
"13961",3.13682526918e+33,1.42908237235777e+42,8123383619908934656,2024-08-14 04:00:00,2711.12161283794,439184016.732706
"13962",3.1368747725146e+33,1.42910057168924e+42,8124177598752971776,2024-08-14 05:00:00,2711.1665930148,440212534.194617
"13963",3.1369216012105e+33,1.42911121134034e+42,3368925792291250176,2024-08-14 06:00:00,2722.14790186098,440179308.902315
"13964",3.13699588563593e+33,1.42913654103453e+42,3369072649598188544,2024-08-14 07:00:00,2725.11336395619,441376916.845501
"13965",3.13711876914165e+33,1.42917871836862e+42,3367633302475303936,2024-08-14 08:00:00,2729.51972390342,439203337.413375
"13966",3.13715268760157e+33,1.42919149284013e+42,3338120940829875712,2024-08-14 09:00:00,2729.86591407451,438824123.334774
"13967",3.13722247420174e+33,1.4292190113744e+42,3373436547358663680,2024-08-14 10:00:00,2725.99766988535,439166033.818877
"13968",3.13727528886823e+33,1.4292403835579e+42,3372706527808730112,2024-08-14 11:00:00,2722.67774537856,438827780.435807
"13969",3.13736816056117e+33,1.42926093062554e+42,2866200277063932928,2024-08-14 12:00:00,2745.02798097578,440795323.736591
"13970",3.13745791481646e+33,1.42929032964718e+42,2861152702359707136,2024-08-14 13:00:00,2750.64355279063,440838936.773459
"13971",3.13772787430368e+33,1.42939936945865e+42,3545080118887460352,2024-08-14 14:00:00,2733.30743982572,439428452.959469
"13972",3.1379122991731e+33,1.42951184245518e+42,7394208126032412672,2024-08-14 15:00:00,2659.92601410261,433775453.83296
"13973",3.13814179830194e+33,1.42960152600004e+42,7550952156127631360,2024-08-14 16:00:00,2654.79224298387,433291454.831728
"13974",3.13835816045931e+33,1.42966900644652e+42,7478995470543395840,2024-08-14 17:00:00,2676.86691526117,435456920.732104
"13975",3.13847484320914e+33,1.42971970018612e+42,7645282763843953664,2024-08-14 18:00:00,2665.79036743349,434045713.217165
"13976",3.13854051606193e+33,1.42974740169608e+42,7581405984802877440,2024-08-14 19:00:00,2660.89244924255,433744242.44566
"13977",3.13859028143032e+33,1.4297676065401e+42,7581413630098612224,2024-08-14 20:00:00,2658.55187602662,433416851.802411
"13978",3.13867780697893e+33,1.42979332784718e+42,7646319940747241472,2024-08-14 21:00:00,2670.08581182817,436398126.709984
"13979",3.13871027807669e+33,1.42980199702547e+42,7500923246382238720,2024-08-14 22:00:00,2675.81144355172,436902592.469551
"13980",3.13877174114679e+33,1.42983134056406e+42,7596935352087060480,2024-08-14 23:00:00,2665.06635326952,436891672.031817
"13981",3.13884781496999e+33,1.42985753150763e+42,7658479278055104512,2024-08-15,2669.36621814318,436485028.804566
"13982",3.13887142296871e+33,1.42987038998011e+42,7596579936801965056,2024-08-15 01:00:00,2662.80835375023,436691630.234576
"13983",3.13893560636709e+33,1.42989259975967e+42,7.658106347569e+18,2024-08-15 02:00:00,2665.90146873856,436633092.197032
"13984",3.13898561560817e+33,1.42992555034592e+42,15418142641915162624,2024-08-15 03:00:00,2643.21543325652,435109192.906267
"13985",3.13909460245709e+33,1.42996281828448e+42,15687545507093882880,2024-08-15 04:00:00,2649.41026836542,436433959.488121
"13986",3.13911039379079e+33,1.42996681890487e+42,15699233979169421312,2024-08-15 05:00:00,2652.55124713915,436459362.015201
"13987",3.13913026979345e+33,1.42997406760394e+42,15699233979169421312,2024-08-15 06:00:00,2652.95984711102,436041523.869466
"13988",3.13916894857312e+33,1.42999852909401e+42,15595359955303845888,2024-08-15 07:00:00,2636.21337949511,435583973.462457
"13989",3.13928389821359e+33,1.4300511646419e+42,7642501862051862528,2024-08-15 08:00:00,2623.2359875251,431220298.932953
"13990",3.1393776904466e+33,1.43009197509092e+42,7646856369849303040,2024-08-15 09:00:00,2615.59326724267,430513268.156489
"13991",3.13942864162022e+33,1.43010921769185e+42,7686434250273086464,2024-08-15 10:00:00,2620.32760437513,430667410.960248
"13992",3.13947594434429e+33,1.43012470399533e+42,7687349813091988480,2024-08-15 11:00:00,2623.14450044417,431562739.060148
"13993",3.13951457723733e+33,1.43014259421951e+42,7687797798990510080,2024-08-15 12:00:00,2618.14926808472,431267237.837682
"13994",3.13961414383996e+33,1.43016864513601e+42,7724711894094137344,2024-08-15 13:00:00,2636.81340866139,432666680.287249
"13995",3.13973392686729e+33,1.43021048026864e+42,7714122012945571840,2024-08-15 14:00:00,2642.21684234825,433761953.548966
"13996",3.13984824091049e+33,1.43024229112664e+42,7673008894944919552,2024-08-15 15:00:00,2660.28455774571,434497037.686959
"13997",3.13993891409775e+33,1.43028132470005e+42,7853208919314583552,2024-08-15 16:00:00,2653.47715518944,434991848.571843
"13998",3.14006823981795e+33,1.43031872043179e+42,7955235478386085888,2024-08-15 17:00:00,2670.35574520929,435580192.523268
"13999",3.14011987506278e+33,1.43034529444248e+42,7862025181945687040,2024-08-15 18:00:00,2658.70965993454,434905508.897984
"14000",3.14016439732124e+33,1.43038950658479e+42,7704903694937536512,2024-08-15 19:00:00,2615.13544844797,431496706.751366
"14001",3.14048134685817e+33,1.43055300167415e+42,7531990070690940928,2024-08-15 20:00:00,2553.7700611117,425576140.255891
"14002",3.14075969835231e+33,1.43066420649615e+42,7450880194118348800,2024-08-15 21:00:00,2550.25893173648,425487210.43784
"14003",3.14088796180996e+33,1.43071777612571e+42,7452267744564161536,2024-08-15 22:00:00,2546.66236369756,424522689.00187
"14004",3.14103567821061e+33,1.43075952343794e+42,7584675342485006336,2024-08-15 23:00:00,2571.65625685389,426692586.448008
"14005",3.14110539365128e+33,1.43078250856669e+42,1.1715897894703e+21,2024-08-16,2577.45787171367,457751860.429053
"14006",3.14115979450369e+33,1.43080806948404e+42,7599622865910931456,2024-08-16 01:00:00,2570.52388652631,427775244.162297
"14007",3.14120959613186e+33,1.43082531932275e+42,7599186382470922240,2024-08-16 02:00:00,2573.87232238843,427662661.466139
"14008",3.14126190391572e+33,1.43084676534836e+42,7607071557190401024,2024-08-16 03:00:00,2572.25532615619,426837290.887288
"14009",3.14137312428186e+33,1.43087607068847e+42,7827128990845859840,2024-08-16 04:00:00,2593.35715090303,429248220.285306
"14010",3.14140302457069e+33,1.4308969044711e+42,7606713347958892544,2024-08-16 05:00:00,2578.92743679329,428484707.991803
"14011",3.14145298906148e+33,1.4309052896599e+42,7827558549633422336,2024-08-16 06:00:00,2595.94478054021,429006356.96879
"14012",3.14148192296851e+33,1.43091470974724e+42,7858335757547187200,2024-08-16 07:00:00,2598.60953474833,429398807.453443
"14013",3.14155667101825e+33,1.43092559516736e+42,7721026280393275392,2024-08-16 08:00:00,2625.72989270366,431447972.013613
"14014",3.14158616163713e+33,1.43094289113823e+42,7685710313956014080,2024-08-16 09:00:00,2616.90058446221,431305737.35157
"14015",3.14161948571503e+33,1.43095443159105e+42,7692655504881038336,2024-08-16 10:00:00,2618.5349852963,431162745.399297
"14016",3.14166702858691e+33,1.43096857251577e+42,7683793334796900352,2024-08-16 11:00:00,2625.63828643248,431173119.868583
"14017",3.14170158907868e+33,1.43098563695432e+42,7718264066659366912,2024-08-16 12:00:00,2618.99597886781,430801425.992455
"14018",3.14173794578944e+33,1.43100326670245e+42,7677346581184766976,2024-08-16 13:00:00,2613.14767816835,430586606.954352
"14019",3.14183771067435e+33,1.43106563201961e+42,7536611877461330944,2024-08-16 14:00:00,2576.29039020954,427130294.825571
"14020",3.14203937987613e+33,1.43113494120619e+42,7757027520348295168,2024-08-16 15:00:00,2593.10454293525,427698318.092216
"14021",3.14218033763074e+33,1.43119403203991e+42,7705795097766098944,2024-08-16 16:00:00,2582.20974943839,427847459.17901
"14022",3.1423110492564e+33,1.43125279107168e+42,7340542642104762368,2024-08-16 17:00:00,2568.87131914573,425674405.376449
"14023",3.1424562526005e+33,1.43129177312698e+42,7561579591944462336,2024-08-16 18:00:00,2596.1852152487,427894464.151914
"14024",3.14261938075237e+33,1.4313459715207e+42,7473367013367007232,2024-08-16 19:00:00,2610.85497760411,428794622.924718
"14025",3.14273165081553e+33,1.43138498582906e+42,7515041924817402880,2024-08-16 20:00:00,2616.32573681385,430041941.488918
"14026",3.14279729698361e+33,1.43140636450393e+42,8075899924448622592,2024-08-16 21:00:00,2622.09702159568,430547361.364485
"14027",3.14282764921386e+33,1.4314235895348e+42,8075309208368666624,2024-08-16 22:00:00,2613.21102857275,430283812.081567
"14028",3.14285968376415e+33,1.43144359248223e+42,7640977308286666752,2024-08-16 23:00:00,2601.20746417211,428732910.234325
"14029",3.14288016715731e+33,1.43145442981272e+42,7569439299329718272,2024-08-17,2596.58146138809,428640276.124665
"14030",3.14290712628489e+33,1.43146716589235e+42,7581310932355504128,2024-08-17 01:00:00,2592.93683131697,427925102.101094
"14031",3.14294704612134e+33,1.43147754656987e+42,7677825902167314432,2024-08-17 02:00:00,2600.72909177395,428132737.851719
"14032",3.14297258585253e+33,1.43148528562878e+42,9669544731002404864,2024-08-17 03:00:00,2603.96526660398,428725683.642509
"14033",3.14299577873622e+33,1.4314974254369e+42,8227854228682241024,2024-08-17 04:00:00,2598.94364965902,428772907.256576
"14034",3.14301234714935e+33,1.43150543554329e+42,8197081302764344320,2024-08-17 05:00:00,2595.12665875557,428487149.120237
"14035",3.14303091099931e+33,1.4315094999323e+42,8277230357570762752,2024-08-17 06:00:00,2601.2152384628,428502211.906078
"14036",3.14304199582939e+33,1.43151365705096e+42,8277741402665603072,2024-08-17 07:00:00,2601.37101239524,428465840.102961
"14037",3.14304911102757e+33,1.43151817221193e+42,8229083025106605056,2024-08-17 08:00:00,2598.58895691107,428471208.480982
"14038",3.14306406534251e+33,1.4315233698459e+42,8281849847086436352,2024-08-17 09:00:00,2599.68393174474,428471263.619797
"14039",3.1431476887324e+33,1.43155472423453e+42,8281855219501527040,2024-08-17 10:00:00,2600.78093290791,428386549.782364
"14040",3.14317557554113e+33,1.43156398555689e+42,8281870477295155200,2024-08-17 11:00:00,2603.06607501538,428628784.732063
"14041",3.14318749178807e+33,1.43157210981434e+42,8280181093197772800,2024-08-17 12:00:00,2597.54727826675,428631043.628984
"14042",3.14319979578303e+33,1.43157589876485e+42,8281604437599046656,2024-08-17 13:00:00,2598.71713390927,428746454.033045
"14043",3.14321926097461e+33,1.43158070527553e+42,8485566943703259136,2024-08-17 14:00:00,2603.19261716768,428762428.017711
"14044",3.14324968778531e+33,1.43159172606539e+42,8485566943703259136,2024-08-17 15:00:00,2604.21020198682,429371819.391142
"14045",3.14328811057706e+33,1.43160038885467e+42,7652883050331397120,2024-08-17 16:00:00,2613.74632621459,429635155.154066
"14046",3.14331944693948e+33,1.43161611454595e+42,7666573199220795392,2024-08-17 17:00:00,2607.87098560657,429839161.29309
"14047",3.14336491768503e+33,1.43162447610894e+42,7654498942583529472,2024-08-17 18:00:00,2622.02673153376,430699582.852574
"14048",3.14338379018425e+33,1.43163425707834e+42,7654063700017474560,2024-08-17 19:00:00,2617.26207270454,430706534.481574
"14049",3.14339345168704e+33,1.43164264781964e+42,7660711513246628864,2024-08-17 20:00:00,2610.59579298919,430148394.202063
"14050",3.14340897450874e+33,1.43164622030625e+42,7654279191424407552,2024-08-17 21:00:00,2614.26393467571,430087302.097596
"14051",3.14341965615907e+33,1.43164956761386e+42,8706392187028782080,2024-08-17 22:00:00,2615.46668721403,430161681.09282
"14052",3.14343324936473e+33,1.43166021152419e+42,7720535665598552064,2024-08-17 23:00:00,2606.95964785178,429565379.965272
"14053",3.14344768563741e+33,1.43166402347248e+42,7746447688490301440,2024-08-18,2609.65187232791,430095793.676078
"14054",3.14346010138337e+33,1.43166641803889e+42,1.3200949116628e+19,2024-08-18 01:00:00,2613.3515769969,430087852.869316
"14055",3.14348379931961e+33,1.43167180940233e+42,10067905521345554432,2024-08-18 02:00:00,2619.13180084286,430690337.865328
"14056",3.14349313892804e+33,1.43168263573748e+42,7722736260119814144,2024-08-18 03:00:00,2607.92319288729,430604134.400598
"14057",3.14354974559085e+33,1.43168865081502e+42,7738406045224685568,2024-08-18 04:00:00,2632.30117655979,430942632.671885
"14058",3.14356931617003e+33,1.43171196456126e+42,10844059026323275776,2024-08-18 05:00:00,2607.32790651262,430072810.957148
"14059",3.14358878813631e+33,1.43172227210664e+42,7763154080430094336,2024-08-18 06:00:00,2602.91642765293,429050370.239908
"14060",3.14360629855822e+33,1.43172790370079e+42,7727820878938806272,2024-08-18 07:00:00,2604.6235633123,429049399.179528
"14061",3.1436177663083e+33,1.43173051241655e+42,7725506169851213824,2024-08-18 08:00:00,2607.42023628896,428941573.451039
"14062",3.14362480086079e+33,1.43173357263927e+42,7737138213687046144,2024-08-18 09:00:00,2606.92111875762,428952465.902157
"14063",3.14364628973129e+33,1.43173443072765e+42,7723735081164152832,2024-08-18 10:00:00,2618.39049425898,429693027.990343
"14064",3.1437495401848e+33,1.43175551224677e+42,7747005857591694336,2024-08-18 11:00:00,2646.95737546876,432905323.367059
"14065",3.14382246707178e+33,1.43178325296114e+42,7743600904011622400,2024-08-18 12:00:00,2645.68771839913,433316752.912295
"14066",3.1438434745079e+33,1.4317898362696e+42,7747876237356531712,2024-08-18 13:00:00,2648.62926392053,433077058.280065
"14067",3.14393875755619e+33,1.43181452941364e+42,10423230681682429952,2024-08-18 14:00:00,2666.65192494925,434804577.816333
"14068",3.14397443619804e+33,1.43182996038386e+42,7680565247536229376,2024-08-18 15:00:00,2663.260705,434538807.86006
"14069",3.14401135115479e+33,1.43184256572736e+42,7844529258932441088,2024-08-18 16:00:00,2665.26859567581,434526758.774175
"14070",3.14403549997084e+33,1.43184755882126e+42,7968534405573923840,2024-08-18 17:00:00,2671.82877788621,434478081.828487
"14071",3.14406898197837e+33,1.43186190569397e+42,7858657674978984960,2024-08-18 18:00:00,2668.90433226456,434785113.867171
"14072",3.14409544903604e+33,1.43188391665746e+42,7764568927007257600,2024-08-18 19:00:00,2650.3032882475,433250605.145574
"14073",3.14412656630316e+33,1.43188918884051e+42,8150459591488233472,2024-08-18 20:00:00,2659.87309551493,433335102.119088
"14074",3.14415205317799e+33,1.43189401377566e+42,7915708050689333248,2024-08-18 21:00:00,2667.53049737439,434095217.814472
"14075",3.1441613064273e+33,1.43189850075205e+42,7924258327229134848,2024-08-18 22:00:00,2665.88333295602,434123112.559417
"14076",3.14417609059005e+33,1.43191918740795e+42,7901966241092435968,2024-08-18 23:00:00,2642.11307460578,432882435.722792
"14077",3.14420802200779e+33,1.43192829326003e+42,7901970578647577600,2024-08-19,2646.18335224821,433221885.914606
"14078",3.14425789785519e+33,1.431968787393e+42,7856845807878410240,2024-08-19 01:00:00,2612.19421864241,430601466.752488
"14079",3.14435208471971e+33,1.43200513150884e+42,7856845807878410240,2024-08-19 02:00:00,2611.73877866431,430267833.982668
"14080",3.14443629036645e+33,1.4320255640879e+42,7892110100714445824,2024-08-19 03:00:00,2630.12714667724,431678531.599091
"14081",3.14447960324417e+33,1.43203558116637e+42,7896450401552159744,2024-08-19 04:00:00,2640.32912017869,431970695.249166
"14082",3.14451004742843e+33,1.43204588580032e+42,7907718874090297344,2024-08-19 05:00:00,2644.85997737601,432354811.622245
"14083",3.14452896600497e+33,1.43205737249244e+42,7929168885473718272,2024-08-19 06:00:00,2635.39916995808,432357741.701525
"14084",3.14455133949647e+33,1.43207277491268e+42,7897629151832304640,2024-08-19 07:00:00,2624.52328177709,431498488.881114
"14085",3.14457282281122e+33,1.43207893062652e+42,7895059824806270976,2024-08-19 08:00:00,2627.6851793385,431387163.98829
"14086",3.14459934057779e+33,1.43209654584784e+42,8140505786119145472,2024-08-19 09:00:00,2615.55479242657,430833873.509123
"14087",3.14462530402498e+33,1.43210644454687e+42,6.30543579725831e+20,2024-08-19 10:00:00,2615.88914463689,446529741.50392
"14088",3.1447671092934e+33,1.43218408546045e+42,7611356498635134976,2024-08-19 11:00:00,2580.27985209895,428108526.833298
"14089",3.14483576537691e+33,1.43221268747991e+42,7611482975676848128,2024-08-19 12:00:00,2577.24514100599,427412431.638347
"14090",3.14489592204087e+33,1.43222773087973e+42,7713622535995632640,2024-08-19 13:00:00,2590.01223827161,427621875.2052
"14091",3.14493728723998e+33,1.43224556566643e+42,9880501143420067840,2024-08-19 14:00:00,2586.94937422376,428171689.678898
"14092",3.14503264015172e+33,1.43229340821671e+42,7577515461437417472,2024-08-19 15:00:00,2570.13374607094,427125866.274305
"14093",3.1451344264533e+33,1.43232371063221e+42,7657983705935238144,2024-08-19 16:00:00,2584.29532432351,427426348.514745
"14094",3.14518175219291e+33,1.43234076037261e+42,7654408587682719744,2024-08-19 17:00:00,2586.23442369662,427914719.816807
"14095",3.14523212299671e+33,1.43236083655956e+42,7651714724572523520,2024-08-19 18:00:00,2585.34821635591,427793061.793705
"14096",3.1453523552226e+33,1.43239376316063e+42,8143940814453444608,2024-08-19 19:00:00,2606.09388392962,430034281.084105
"14097",3.14540856439196e+33,1.4324132310918e+42,8144250148030521344,2024-08-19 20:00:00,2609.2162387861,430106077.848174
"14098",3.14545886092808e+33,1.43243276613233e+42,8144250148030521344,2024-08-19 21:00:00,2608.82855149251,430132689.928425
"14099",3.14551291778818e+33,1.43244849684586e+42,8384764590890746880,2024-08-19 22:00:00,2616.54971541989,430943631.063328
"14100",3.1455450853116e+33,1.43246013727211e+42,8156841182219124736,2024-08-19 23:00:00,2617.59079631698,430943005.225598
"14101",3.14557783268924e+33,1.43246805110666e+42,7957205995560275968,2024-08-20,2624.80600298523,431109914.834644
"14102",3.14564325280379e+33,1.43248504373656e+42,7936759424421381120,2024-08-20 01:00:00,2637.32465665876,432205152.064974
"14103",3.14575971968088e+33,1.43251436938694e+42,9257332385770237952,2024-08-20 02:00:00,2660.73526059954,434233479.269951
"14104",3.14594045658587e+33,1.43258739913307e+42,7891685182328209408,2024-08-20 03:00:00,2652.6808279913,434975843.394853
"14105",3.14599414288902e+33,1.43260677905536e+42,7898690213850562560,2024-08-20 04:00:00,2654.29826941824,435501111.61629
"14106",3.14602904355396e+33,1.43261506330504e+42,9264995960559796224,2024-08-20 05:00:00,2661.83605687738,435143110.952751
"14107",3.14607996667607e+33,1.4326315941531e+42,7983383574994892800,2024-08-20 06:00:00,2666.03389505386,435821794.770152
"14108",3.14617724847483e+33,1.4326559771076e+42,7878666478881427456,2024-08-20 07:00:00,2685.3661538005,437616357.257286
"14109",3.14620718906774e+33,1.43267160394543e+42,7889907294765006848,2024-08-20 08:00:00,2678.0867416725,437451274.471042
"14110",3.14623012614134e+33,1.43268228862901e+42,8047126435153799168,2024-08-20 09:00:00,2674.65477848233,437085457.375082
"14111",3.14625909930659e+33,1.43270097533289e+42,7995212811049465856,2024-08-20 10:00:00,2662.01338009334,436167912.429233
"14112",3.14627476986333e+33,1.43270797062834e+42,8097204400244710400,2024-08-20 11:00:00,2660.60066335621,436095752.489452
"14113",3.14629135793128e+33,1.43271580683585e+42,8092574067785132032,2024-08-20 12:00:00,2657.38191401362,435806402.971123
"14114",3.14632368120664e+33,1.4327364258125e+42,8040420044768062464,2024-08-20 13:00:00,2644.12118868003,432810969.550182
"14115",3.14635414960804e+33,1.43274641613882e+42,8040617082596545536,2024-08-20 14:00:00,2646.52957112553,432801861.71241
"14116",3.14643771956383e+33,1.43277701552451e+42,8496197796466106368,2024-08-20 15:00:00,2647.99345447972,432219353.975492
"14117",3.14659242517455e+33,1.43287496701209e+42,9861815194568755200,2024-08-20 16:00:00,2587.31207588687,428058779.680474
"14118",3.14676626514259e+33,1.43295011561176e+42,7595370277149663232,2024-08-20 17:00:00,2575.64870369859,426638207.24963
"14119",3.14683956420859e+33,1.43297930384916e+42,7592462318014238720,2024-08-20 18:00:00,2574.53517584484,426548549.646068
"14120",3.14695320755896e+33,1.4330138219583e+42,1.07107832559818e+21,2024-08-20 19:00:00,2589.39755635886,454364952.572515
"14121",3.14703068099545e+33,1.43304317856148e+42,7717996244865945600,2024-08-20 20:00:00,2590.18581058379,428766243.905343
"14122",3.14706990256998e+33,1.4330499466419e+42,8282133144783641600,2024-08-20 21:00:00,2603.13931716981,429136247.378614
"14123",3.14709211855683e+33,1.43306690500703e+42,7717848224441482240,2024-08-20 22:00:00,2590.04901542195,429017382.990115
"14124",3.1471623720384e+33,1.43309780191859e+42,7712533116035590144,2024-08-20 23:00:00,2584.41221211945,427495413.130999
"14125",3.14719196018576e+33,1.43310780754373e+42,9943840786891444224,2024-08-21,2586.61946253283,427944348.100455
"14126",3.14721831594148e+33,1.43312619762488e+42,7647304885870720000,2024-08-21 01:00:00,2574.02028367286,427573627.661058
"14127",3.14726115381911e+33,1.4331413398362e+42,7688591836914523136,2024-08-21 02:00:00,2576.25565573823,427552396.818087
"14128",3.14732620484485e+33,1.43316181178354e+42,7718298968265933824,2024-08-21 03:00:00,2583.66657065521,427254943.720331
"14129",3.14736687426124e+33,1.4331725871249e+42,7775323818765185024,2024-08-21 04:00:00,2591.28264777272,428361267.600348
"14130",3.14737962453079e+33,1.43317803146576e+42,7781359661701660672,2024-08-21 05:00:00,2590.47159720391,428432247.57672
"14131",3.1473902264558e+33,1.43318134618139e+42,7782197131462654976,2024-08-21 06:00:00,2591.6715882042,428734838.255236
"14132",3.14740150402419e+33,1.43318455333214e+42,7778291819780657152,2024-08-21 07:00:00,2593.44494209425,428711219.338225
"14133",3.1474268613135e+33,1.43318993030751e+42,8343714923309441024,2024-08-21 08:00:00,2600.25363165291,429075928.96944
"14134",3.14745404695776e+33,1.43320035309075e+42,1.37156079547417e+21,2024-08-21 09:00:00,2600.2911446152,463918546.259034
"14135",3.14749858699529e+33,1.43322680226319e+42,7710228006272701440,2024-08-21 10:00:00,2585.92188998997,428353387.844778
"14136",3.14754135632e+33,1.4332467091103e+42,7708453761896007680,2024-08-21 11:00:00,2580.69608543781,427352498.900428
"14137",3.14756269992505e+33,1.43324998339699e+42,10004043143585056768,2024-08-21 12:00:00,2588.48787322793,427795965.582486
"14138",3.14757552983281e+33,1.43326086603533e+42,7773757101890719744,2024-08-21 13:00:00,2579.38590432706,427963262.015952
"14139",3.14761835523653e+33,1.43327676737293e+42,7777941488502144000,2024-08-21 14:00:00,2580.46163990441,427597163.237324
"14140",3.14777145213474e+33,1.43332471852224e+42,7780590322560743424,2024-08-21 15:00:00,2595.27022316447,428457251.478344
"14141",3.14799409191219e+33,1.43341495506585e+42,7797446276087951360,2024-08-21 16:00:00,2591.26078143528,428685161.552996
"14142",3.1480687787221e+33,1.43343603594204e+42,8361308591385414656,2024-08-21 17:00:00,2603.14351897015,429503787.460892
"14143",3.14814330198604e+33,1.43346167696607e+42,8013101025166987264,2024-08-21 18:00:00,2607.78374872466,429315633.874785
