Timestamp,Date (UTC),APY (%),RATE_TWAR (%),ETH Price ($)
1723960800,2024-08-18 06:00:00.000,5.4736,5.4735,2607.42
1723964400,2024-08-18 07:00:00.000,5.4738,5.4737,2606.92
1723968000,2024-08-18 08:00:00.000,5.5192,5.4965,2618.39
1723971600,2024-08-18 09:00:00.000,5.5494,5.5343,2646.96
1723975200,2024-08-18 10:00:00.000,5.5495,5.5495,2645.69
1723978800,2024-08-18 11:00:00.000,5.5497,5.5496,2648.63
1723982400,2024-08-18 12:00:00.000,5.5505,5.5501,2666.65
1723986000,2024-08-18 13:00:00.000,5.5524,5.5514,2663.26
1723989600,2024-08-18 14:00:00.000,5.5518,5.5521,2665.27
1723993200,2024-08-18 15:00:00.000,5.5519,5.5518,2671.83
1723996800,2024-08-18 16:00:00.000,5.5586,5.5553,2668.90
1724000400,2024-08-18 17:00:00.000,5.5636,5.5611,2650.30
1724004000,2024-08-18 18:00:00.000,5.5604,5.5620,2659.87
1724007600,2024-08-18 19:00:00.000,5.5663,5.5634,2667.53
1724011200,2024-08-18 20:00:00.000,5.5667,5.5665,2665.88
1724014800,2024-08-18 21:00:00.000,5.5676,5.5671,2642.11
1724018400,2024-08-18 22:00:00.000,5.5683,5.5679,2646.18
1724022000,2024-08-18 23:00:00.000,5.5687,5.5685,2612.19
1724025600,2024-08-19 00:00:00.000,5.5702,5.5694,2611.74
1724029200,2024-08-19 01:00:00.000,5.5687,5.5694,2630.13
1724032800,2024-08-19 02:00:00.000,5.5705,5.5696,2640.33
1724036400,2024-08-19 03:00:00.000,5.5706,5.5705,2644.86
1724040000,2024-08-19 04:00:00.000,5.5708,5.5707,2635.40
1724043600,2024-08-19 05:00:00.000,5.5707,5.5707,2624.52
1724047200,2024-08-19 06:00:00.000,5.5707,5.5707,2627.69
1724050800,2024-08-19 07:00:00.000,5.5702,5.5704,2615.55
1724054400,2024-08-19 08:00:00.000,5.5586,5.5644,2615.89
1724058000,2024-08-19 09:00:00.000,5.4428,5.5007,2580.28
1724061600,2024-08-19 10:00:00.000,5.3727,5.4077,2577.25
1724065200,2024-08-19 11:00:00.000,5.3722,5.3724,2590.01
1724068800,2024-08-19 12:00:00.000,5.3735,5.3728,2586.95
1724072400,2024-08-19 13:00:00.000,5.3908,5.3821,2570.13
1724076000,2024-08-19 14:00:00.000,5.4390,5.4149,2584.30
1724079600,2024-08-19 15:00:00.000,5.4633,5.4511,2586.23
1724083200,2024-08-19 16:00:00.000,5.4632,5.4632,2585.35
1724086800,2024-08-19 17:00:00.000,5.4624,5.4628,2606.09
1724090400,2024-08-19 18:00:00.000,5.4624,5.4624,2609.22
1724094000,2024-08-19 19:00:00.000,5.4641,5.4633,2608.83
1724097600,2024-08-19 20:00:00.000,5.4682,5.4662,2616.55
1724101200,2024-08-19 21:00:00.000,5.4680,5.4681,2617.59
1724104800,2024-08-19 22:00:00.000,5.4682,5.4681,2624.81
1724108400,2024-08-19 23:00:00.000,5.4683,5.4683,2637.32
1724112000,2024-08-20 00:00:00.000,5.6567,5.5625,2660.74
1724115600,2024-08-20 01:00:00.000,5.6582,5.6574,2652.68
1724119200,2024-08-20 02:00:00.000,5.6531,5.6557,2654.30
1724122800,2024-08-20 03:00:00.000,5.6492,5.6512,2661.84
1724126400,2024-08-20 04:00:00.000,5.6513,5.6503,2666.03
1724130000,2024-08-20 05:00:00.000,5.6565,5.6539,2685.37
1724133600,2024-08-20 06:00:00.000,5.6562,5.6563,2678.09
1724137200,2024-08-20 07:00:00.000,5.6564,5.6563,2674.65
1724140800,2024-08-20 08:00:00.000,5.6583,5.6574,2662.01
1724144400,2024-08-20 09:00:00.000,5.5848,5.6215,2660.60
1724148000,2024-08-20 10:00:00.000,5.4717,5.5283,2657.38
1724151600,2024-08-20 11:00:00.000,5.4725,5.4721,2644.12
1724155200,2024-08-20 12:00:00.000,5.4744,5.4735,2646.53
1724158800,2024-08-20 13:00:00.000,5.4862,5.4803,2647.99
1724162400,2024-08-20 14:00:00.000,5.5515,5.5189,2587.31
1724166000,2024-08-20 15:00:00.000,5.5943,5.5729,2575.65
1724169600,2024-08-20 16:00:00.000,5.5899,5.5921,2574.54
1724173200,2024-08-20 17:00:00.000,5.5600,5.5750,2589.40
1724176800,2024-08-20 18:00:00.000,5.5631,5.5615,2590.19
1724180400,2024-08-20 19:00:00.000,5.5741,5.5686,2603.14
1724184000,2024-08-20 20:00:00.000,5.5773,5.5757,2590.05
1724187600,2024-08-20 21:00:00.000,5.5766,5.5770,2584.41
1724191200,2024-08-20 22:00:00.000,5.5769,5.5768,2586.62
1724194800,2024-08-20 23:00:00.000,5.6481,5.6125,2574.02
1724198400,2024-08-21 00:00:00.000,5.7480,5.6981,2576.26
1724202000,2024-08-21 01:00:00.000,5.7452,5.7466,2583.67
1724205600,2024-08-21 02:00:00.000,5.7441,5.7446,2591.28
1724209200,2024-08-21 03:00:00.000,5.7483,5.7462,2590.47
1724212800,2024-08-21 04:00:00.000,5.7456,5.7469,2591.67
1724216400,2024-08-21 05:00:00.000,5.7431,5.7443,2593.44
1724220000,2024-08-21 06:00:00.000,5.7455,5.7443,2600.25
1724223600,2024-08-21 07:00:00.000,5.7492,5.7473,2600.29
1724227200,2024-08-21 08:00:00.000,5.7454,5.7473,2585.92
1724230800,2024-08-21 09:00:00.000,5.5527,5.6491,2580.70
1724234400,2024-08-21 10:00:00.000,5.5547,5.5537,2588.49
1724238000,2024-08-21 11:00:00.000,5.5577,5.5562,2579.39
1724241600,2024-08-21 12:00:00.000,5.5792,5.5684,2580.46
1724245200,2024-08-21 13:00:00.000,5.5791,5.5792,2595.27
1724248800,2024-08-21 14:00:00.000,5.5750,5.5771,2591.26
1724252400,2024-08-21 15:00:00.000,5.5446,5.5598,2603.14
1724256000,2024-08-21 16:00:00.000,5.5499,5.5473,2607.78
1724259600,2024-08-21 17:00:00.000,5.5537,5.5518,2626.96
1724263200,2024-08-21 18:00:00.000,5.7139,5.6338,2639.14
1724266800,2024-08-21 19:00:00.000,5.6922,5.7031,2648.75
1724270400,2024-08-21 20:00:00.000,5.6963,5.6943,2631.23
1724274000,2024-08-21 21:00:00.000,5.7170,5.7066,2638.50
1724277600,2024-08-21 22:00:00.000,5.7220,5.7195,2631.02
1724281200,2024-08-21 23:00:00.000,5.8063,5.7641,2630.72
1724284800,2024-08-22 00:00:00.000,5.9217,5.8640,2630.50
1724288400,2024-08-22 01:00:00.000,5.9398,5.9308,2627.96
1724292000,2024-08-22 02:00:00.000,5.9361,5.9380,2602.74
1724295600,2024-08-22 03:00:00.000,5.9315,5.9338,2616.30
1724299200,2024-08-22 04:00:00.000,5.9293,5.9304,2625.87
1724302800,2024-08-22 05:00:00.000,5.9226,5.9259,2619.54
1724306400,2024-08-22 06:00:00.000,5.9207,5.9217,2628.03
1724310000,2024-08-22 07:00:00.000,5.9195,5.9201,2638.73
1724313600,2024-08-22 08:00:00.000,5.7207,5.8201,2636.04
1724317200,2024-08-22 09:00:00.000,5.7290,5.7248,2626.28
1724320800,2024-08-22 10:00:00.000,5.7283,5.7286,2642.75
1724324400,2024-08-22 11:00:00.000,5.7281,5.7282,2643.34
1724328000,2024-08-22 12:00:00.000,5.7367,5.7324,2626.98
1724331600,2024-08-22 13:00:00.000,5.7428,5.7397,2622.85
1724335200,2024-08-22 14:00:00.000,5.7475,5.7452,2604.59
1724338800,2024-08-22 15:00:00.000,5.7480,5.7478,2599.23
1724342400,2024-08-22 16:00:00.000,5.7517,5.7499,2606.15
1724346000,2024-08-22 17:00:00.000,5.8058,5.7788,2603.38
1724349600,2024-08-22 18:00:00.000,5.8027,5.8042,2608.29
1724353200,2024-08-22 19:00:00.000,5.8026,5.8026,2606.74
1724356800,2024-08-22 20:00:00.000,5.7732,5.7879,2625.14
1724360400,2024-08-22 21:00:00.000,5.7601,5.7667,2625.25
1724364000,2024-08-22 22:00:00.000,5.7599,5.7600,2624.00
1724367600,2024-08-22 23:00:00.000,5.9547,5.8573,2623.48
1724371200,2024-08-23 00:00:00.000,5.9479,5.9513,2637.43
1724374800,2024-08-23 01:00:00.000,5.9463,5.9471,2640.26
1724378400,2024-08-23 02:00:00.000,5.9464,5.9463,2635.06
1724382000,2024-08-23 03:00:00.000,5.9468,5.9466,2636.61
1724385600,2024-08-23 04:00:00.000,5.9469,5.9469,2637.58
1724389200,2024-08-23 05:00:00.000,5.9476,5.9472,2673.86
1724392800,2024-08-23 06:00:00.000,5.9549,5.9512,2682.53
1724396400,2024-08-23 07:00:00.000,5.9540,5.9545,2670.50
1724400000,2024-08-23 08:00:00.000,5.9526,5.9533,2673.20
1724403600,2024-08-23 09:00:00.000,5.8020,5.8773,2667.27
1724407200,2024-08-23 10:00:00.000,5.7559,5.7789,2667.57
1724410800,2024-08-23 11:00:00.000,5.7584,5.7572,2655.49
1724414400,2024-08-23 12:00:00.000,5.7591,5.7587,2667.79
1724418000,2024-08-23 13:00:00.000,5.7591,5.7591,2658.39
1724421600,2024-08-23 14:00:00.000,5.7600,5.7596,2649.76
1724425200,2024-08-23 15:00:00.000,5.7772,5.7686,2672.23
1724428800,2024-08-23 16:00:00.000,5.6541,5.7156,2679.19
1724432400,2024-08-23 17:00:00.000,5.7006,5.6773,2729.45
1724436000,2024-08-23 18:00:00.000,5.7604,5.7305,2726.48
1724439600,2024-08-23 19:00:00.000,5.8150,5.7877,2748.57
1724443200,2024-08-23 20:00:00.000,5.8179,5.8164,2753.37
1724446800,2024-08-23 21:00:00.000,5.8066,5.8122,2775.81
1724450400,2024-08-23 22:00:00.000,5.8009,5.8037,2763.55
1724454000,2024-08-23 23:00:00.000,5.8068,5.8038,2765.86
1724457600,2024-08-24 00:00:00.000,5.8700,5.8384,2761.28
1724461200,2024-08-24 01:00:00.000,5.8688,5.8694,2754.49
1724464800,2024-08-24 02:00:00.000,5.8601,5.8645,2755.75
1724468400,2024-08-24 03:00:00.000,5.8479,5.8540,2747.41
1724472000,2024-08-24 04:00:00.000,5.8417,5.8448,2748.71
1724475600,2024-08-24 05:00:00.000,5.8426,5.8421,2755.92
1724479200,2024-08-24 06:00:00.000,5.8455,5.8440,2758.58
1724482800,2024-08-24 07:00:00.000,5.8401,5.8428,2759.89
1724486400,2024-08-24 08:00:00.000,5.8430,5.8416,2776.98
1724490000,2024-08-24 09:00:00.000,5.8420,5.8425,2776.23
1724493600,2024-08-24 10:00:00.000,5.8280,5.8350,2767.78
1724497200,2024-08-24 11:00:00.000,5.8253,5.8266,2759.01
1724500800,2024-08-24 12:00:00.000,5.8236,5.8244,2758.20
1724504400,2024-08-24 13:00:00.000,5.8300,5.8268,2758.99
1724508000,2024-08-24 14:00:00.000,5.8319,5.8310,2760.14
1724511600,2024-08-24 15:00:00.000,5.8304,5.8311,2760.95
1724515200,2024-08-24 16:00:00.000,5.8286,5.8295,2814.54
1724518800,2024-08-24 17:00:00.000,5.8302,5.8294,2783.99
1724522400,2024-08-24 18:00:00.000,5.9068,5.8685,2786.57
1724526000,2024-08-24 19:00:00.000,5.9506,5.9287,2795.44
1724529600,2024-08-24 20:00:00.000,5.9510,5.9508,2793.85
1724533200,2024-08-24 21:00:00.000,5.9508,5.9509,2741.36
1724536800,2024-08-24 22:00:00.000,5.9463,5.9486,2753.76
1724540400,2024-08-24 23:00:00.000,5.9440,5.9451,2769.97
1724544000,2024-08-25 00:00:00.000,5.9413,5.9426,2758.20
1724547600,2024-08-25 01:00:00.000,5.9397,5.9405,2760.39
1724551200,2024-08-25 02:00:00.000,5.9392,5.9395,2765.53
1724554800,2024-08-25 03:00:00.000,5.9371,5.9382,2764.76
1724558400,2024-08-25 04:00:00.000,5.9236,5.9304,2768.81
1724562000,2024-08-25 05:00:00.000,5.9238,5.9237,2764.26
1724565600,2024-08-25 06:00:00.000,5.9221,5.9229,2755.47
1724569200,2024-08-25 07:00:00.000,5.9214,5.9218,2743.87
1724572800,2024-08-25 08:00:00.000,5.9210,5.9212,2752.40
1724576400,2024-08-25 09:00:00.000,5.8863,5.9037,2757.46
1724580000,2024-08-25 10:00:00.000,5.8863,5.8863,2754.37
1724583600,2024-08-25 11:00:00.000,5.8839,5.8851,2753.17
1724587200,2024-08-25 12:00:00.000,5.8837,5.8838,2753.76
1724590800,2024-08-25 13:00:00.000,5.8883,5.8860,2766.84
1724594400,2024-08-25 14:00:00.000,5.8886,5.8885,2767.41
1724598000,2024-08-25 15:00:00.000,5.8900,5.8893,2763.65
1724601600,2024-08-25 16:00:00.000,5.8910,5.8905,2763.82
1724605200,2024-08-25 17:00:00.000,5.9024,5.8967,2771.59
1724608800,2024-08-25 18:00:00.000,5.9326,5.9175,2764.30
1724612400,2024-08-25 19:00:00.000,5.9334,5.9330,2767.00
1724616000,2024-08-25 20:00:00.000,5.9362,5.9348,2771.88
1724619600,2024-08-25 21:00:00.000,5.9457,5.9410,2780.48
1724623200,2024-08-25 22:00:00.000,5.9518,5.9487,2772.52
1724626800,2024-08-25 23:00:00.000,5.9523,5.9520,2748.84
1724630400,2024-08-26 00:00:00.000,5.9528,5.9525,2755.73
1724634000,2024-08-26 01:00:00.000,5.9537,5.9532,2745.53
1724637600,2024-08-26 02:00:00.000,5.9550,5.9543,2741.75
1724641200,2024-08-26 03:00:00.000,5.9557,5.9553,2745.10
1724644800,2024-08-26 04:00:00.000,5.9542,5.9549,2751.61
1724648400,2024-08-26 05:00:00.000,5.9516,5.9529,2745.96
1724652000,2024-08-26 06:00:00.000,5.9536,5.9526,2739.58
1724655600,2024-08-26 07:00:00.000,5.9377,5.9456,2735.49
1724659200,2024-08-26 08:00:00.000,5.8140,5.8759,2736.49
1724662800,2024-08-26 09:00:00.000,5.8174,5.8157,2739.12
1724666400,2024-08-26 10:00:00.000,5.8145,5.8159,2739.21
1724670000,2024-08-26 11:00:00.000,5.8138,5.8141,2739.60
1724673600,2024-08-26 12:00:00.000,5.8092,5.8115,2727.47
1724677200,2024-08-26 13:00:00.000,5.8067,5.8080,2727.24
1724680800,2024-08-26 14:00:00.000,5.8080,5.8073,2725.28
1724684400,2024-08-26 15:00:00.000,5.8075,5.8077,2723.97
1724688000,2024-08-26 16:00:00.000,5.8081,5.8078,2726.74
1724691600,2024-08-26 17:00:00.000,5.8115,5.8098,2697.01
1724695200,2024-08-26 18:00:00.000,5.8120,5.8117,2698.87
1724698800,2024-08-26 19:00:00.000,5.7940,5.8030,2680.49
1724702400,2024-08-26 20:00:00.000,5.7928,5.7934,2689.22
1724706000,2024-08-26 21:00:00.000,5.7836,5.7882,2687.43
1724709600,2024-08-26 22:00:00.000,5.7840,5.7838,2688.65
1724713200,2024-08-26 23:00:00.000,5.9821,5.8830,2680.16
1724716800,2024-08-27 00:00:00.000,5.9828,5.9824,2677.05
1724720400,2024-08-27 01:00:00.000,5.9819,5.9823,2681.61
1724724000,2024-08-27 02:00:00.000,5.9818,5.9819,2678.46
1724727600,2024-08-27 03:00:00.000,5.9835,5.9827,2684.60
1724731200,2024-08-27 04:00:00.000,5.9719,5.9777,2688.02
1724734800,2024-08-27 05:00:00.000,5.9625,5.9672,2696.22
1724738400,2024-08-27 06:00:00.000,5.9720,5.9673,2679.01
1724742000,2024-08-27 07:00:00.000,5.9718,5.9719,2687.39
1724745600,2024-08-27 08:00:00.000,5.7807,5.8762,2684.21
1724749200,2024-08-27 09:00:00.000,5.7775,5.7791,2673.39
1724752800,2024-08-27 10:00:00.000,5.7823,5.7799,2639.61
1724756400,2024-08-27 11:00:00.000,5.8088,5.7955,2626.19
1724760000,2024-08-27 12:00:00.000,5.8372,5.8230,2621.48
1724763600,2024-08-27 13:00:00.000,5.8604,5.8488,2611.33
1724767200,2024-08-27 14:00:00.000,5.8551,5.8577,2585.17
1724770800,2024-08-27 15:00:00.000,5.8425,5.8488,2580.16
1724774400,2024-08-27 16:00:00.000,5.8526,5.8476,2567.31
1724778000,2024-08-27 17:00:00.000,5.9091,5.8809,2584.80
1724781600,2024-08-27 18:00:00.000,5.9103,5.9097,2584.25
1724785200,2024-08-27 19:00:00.000,5.9091,5.9097,2583.52
1724788800,2024-08-27 20:00:00.000,5.9231,5.9161,2580.37
1724792400,2024-08-27 21:00:00.000,5.8642,5.8937,2491.59
1724796000,2024-08-27 22:00:00.000,5.8761,5.8702,2459.18
1724799600,2024-08-27 23:00:00.000,5.9783,5.9272,2458.41
1724803200,2024-08-28 00:00:00.000,6.0888,6.0336,2442.39
1724806800,2024-08-28 01:00:00.000,6.0791,6.0840,2444.07
1724810400,2024-08-28 02:00:00.000,6.0720,6.0755,2459.92
1724814000,2024-08-28 03:00:00.000,6.0734,6.0727,2479.07
1724817600,2024-08-28 04:00:00.000,6.0330,6.0532,2470.90
1724821200,2024-08-28 05:00:00.000,5.9654,5.9992,2464.30
1724824800,2024-08-28 06:00:00.000,5.9729,5.9691,2464.35
1724828400,2024-08-28 07:00:00.000,5.9695,5.9712,2437.88
1724832000,2024-08-28 08:00:00.000,5.7855,5.8775,2464.19
1724835600,2024-08-28 09:00:00.000,5.7865,5.7860,2540.97
1724839200,2024-08-28 10:00:00.000,5.7895,5.7880,2523.04
1724842800,2024-08-28 11:00:00.000,5.7465,5.7680,2524.39
1724846400,2024-08-28 12:00:00.000,5.7476,5.7470,2528.08
1724850000,2024-08-28 13:00:00.000,5.7641,5.7558,2485.96
1724853600,2024-08-28 14:00:00.000,5.7702,5.7672,2504.74
1724857200,2024-08-28 15:00:00.000,5.7681,5.7691,2497.63
1724860800,2024-08-28 16:00:00.000,5.8259,5.7970,2515.89
1724864400,2024-08-28 17:00:00.000,5.7623,5.7941,2503.38
1724868000,2024-08-28 18:00:00.000,5.7812,5.7717,2533.44
1724871600,2024-08-28 19:00:00.000,5.7693,5.7752,2505.21
1724875200,2024-08-28 20:00:00.000,5.7662,5.7678,2540.49
1724878800,2024-08-28 21:00:00.000,5.7686,5.7674,2531.16
1724882400,2024-08-28 22:00:00.000,5.7733,5.7710,2531.33
1724886000,2024-08-28 23:00:00.000,5.8758,5.8246,2527.92
1724889600,2024-08-29 00:00:00.000,5.9039,5.8898,2533.34
1724893200,2024-08-29 01:00:00.000,5.9240,5.9139,2523.30
1724896800,2024-08-29 02:00:00.000,5.9273,5.9256,2529.29
1724900400,2024-08-29 03:00:00.000,5.9253,5.9263,2523.51
1724904000,2024-08-29 04:00:00.000,5.9250,5.9251,2526.07
1724907600,2024-08-29 05:00:00.000,5.9238,5.9244,2540.62
1724911200,2024-08-29 06:00:00.000,5.9239,5.9238,2551.06
1724914800,2024-08-29 07:00:00.000,5.6750,5.7994,2549.51
1724918400,2024-08-29 08:00:00.000,5.6566,5.6658,2544.13
1724922000,2024-08-29 09:00:00.000,5.6611,5.6589,2544.05
1724925600,2024-08-29 10:00:00.000,5.6654,5.6633,2542.18
1724929200,2024-08-29 11:00:00.000,5.6668,5.6661,2557.06
1724932800,2024-08-29 12:00:00.000,5.6685,5.6676,2574.22
1724936400,2024-08-29 13:00:00.000,5.6395,5.6540,2570.71
1724940000,2024-08-29 14:00:00.000,5.7014,5.6705,2568.50
1724943600,2024-08-29 15:00:00.000,5.7026,5.7020,2577.53
1724947200,2024-08-29 16:00:00.000,5.7461,5.7244,2571.94
1724950800,2024-08-29 17:00:00.000,5.7635,5.7548,2575.68
1724954400,2024-08-29 18:00:00.000,5.7641,5.7638,2520.96
1724958000,2024-08-29 19:00:00.000,5.7566,5.7604,2528.24
1724961600,2024-08-29 20:00:00.000,5.7566,5.7566,2539.01
1724965200,2024-08-29 21:00:00.000,5.7499,5.7532,2530.98
1724968800,2024-08-29 22:00:00.000,5.7451,5.7475,2524.25
1724972400,2024-08-29 23:00:00.000,5.8038,5.7744,2527.83
1724976000,2024-08-30 00:00:00.000,5.8545,5.8291,2523.11
1724979600,2024-08-30 01:00:00.000,5.8480,5.8513,2525.71
1724983200,2024-08-30 02:00:00.000,5.8473,5.8476,2515.06
1724986800,2024-08-30 03:00:00.000,5.8477,5.8475,2518.16
1724990400,2024-08-30 04:00:00.000,5.8478,5.8478,2519.54
1724994000,2024-08-30 05:00:00.000,5.8479,5.8479,2511.55
1724997600,2024-08-30 06:00:00.000,5.8446,5.8463,2528.74
1725001200,2024-08-30 07:00:00.000,5.7140,5.7793,2518.54
1725004800,2024-08-30 08:00:00.000,5.6766,5.6953,2521.19
1725008400,2024-08-30 09:00:00.000,5.6747,5.6756,2524.31
1725012000,2024-08-30 10:00:00.000,5.6732,5.6739,2517.27
1725015600,2024-08-30 11:00:00.000,5.6698,5.6715,2511.55
1725019200,2024-08-30 12:00:00.000,5.6712,5.6705,2523.46
1725022800,2024-08-30 13:00:00.000,5.6803,5.6758,2523.37
1725026400,2024-08-30 14:00:00.000,5.6803,5.6803,2464.57
1725030000,2024-08-30 15:00:00.000,5.6942,5.6872,2447.68
1725033600,2024-08-30 16:00:00.000,5.6685,5.6813,2461.64
1725037200,2024-08-30 17:00:00.000,5.6486,5.6586,2466.28
1725040800,2024-08-30 18:00:00.000,5.6380,5.6433,2534.15
1725044400,2024-08-30 19:00:00.000,5.6172,5.6276,2507.51
1725048000,2024-08-30 20:00:00.000,5.5980,5.6076,2517.00
1725051600,2024-08-30 21:00:00.000,5.5497,5.5739,2517.15
1725055200,2024-08-30 22:00:00.000,5.5509,5.5503,2525.85
1725058800,2024-08-30 23:00:00.000,5.6265,5.5887,2526.58
1725062400,2024-08-31 00:00:00.000,5.7354,5.6809,2525.36
1725066000,2024-08-31 01:00:00.000,5.7352,5.7353,2525.75
1725069600,2024-08-31 02:00:00.000,5.7333,5.7343,2521.58
1725073200,2024-08-31 03:00:00.000,5.7335,5.7334,2523.93
1725076800,2024-08-31 04:00:00.000,5.7332,5.7333,2528.61
1725080400,2024-08-31 05:00:00.000,5.7332,5.7332,2524.14
1725084000,2024-08-31 06:00:00.000,5.7272,5.7302,2522.77
1725087600,2024-08-31 07:00:00.000,5.7262,5.7267,2521.90
1725091200,2024-08-31 08:00:00.000,5.7261,5.7261,2514.52
1725094800,2024-08-31 09:00:00.000,5.7258,5.7259,2515.14
1725098400,2024-08-31 10:00:00.000,5.7256,5.7257,2526.38
1725102000,2024-08-31 11:00:00.000,5.7256,5.7256,2525.92
1725105600,2024-08-31 12:00:00.000,5.7256,5.7256,2524.70
1725109200,2024-08-31 13:00:00.000,5.7257,5.7257,2517.00
1725112800,2024-08-31 14:00:00.000,5.7259,5.7258,2521.97
1725116400,2024-08-31 15:00:00.000,5.7263,5.7261,2518.31
1725120000,2024-08-31 16:00:00.000,5.7324,5.7294,2507.74
1725123600,2024-08-31 17:00:00.000,5.6940,5.7132,2503.50
1725127200,2024-08-31 18:00:00.000,5.6927,5.6933,2497.06
1725130800,2024-08-31 19:00:00.000,5.6957,5.6942,2498.38
1725134400,2024-08-31 20:00:00.000,5.6981,5.6969,2505.91
1725138000,2024-08-31 21:00:00.000,5.6981,5.6981,2518.58
1725141600,2024-08-31 22:00:00.000,5.6982,5.6981,2517.35
1725145200,2024-08-31 23:00:00.000,5.6970,5.6976,2513.40
1725148800,2024-09-01 00:00:00.000,5.6972,5.6971,2506.32
1725152400,2024-09-01 01:00:00.000,5.6961,5.6966,2494.79
1725156000,2024-09-01 02:00:00.000,5.6935,5.6948,2486.03
1725159600,2024-09-01 03:00:00.000,5.6891,5.6913,2488.33
1725163200,2024-09-01 04:00:00.000,5.6894,5.6893,2485.18
1725166800,2024-09-01 05:00:00.000,5.6882,5.6888,2463.79
1725170400,2024-09-01 06:00:00.000,5.6861,5.6872,2475.89
1725174000,2024-09-01 07:00:00.000,5.6866,5.6864,2485.19
1725177600,2024-09-01 08:00:00.000,5.6863,5.6865,2479.57
1725181200,2024-09-01 09:00:00.000,5.6844,5.6854,2484.07
1725184800,2024-09-01 10:00:00.000,5.6845,5.6845,2464.54
1725188400,2024-09-01 11:00:00.000,5.6856,5.6850,2476.89
1725192000,2024-09-01 12:00:00.000,5.6898,5.6877,2465.86
1725195600,2024-09-01 13:00:00.000,5.6922,5.6910,2471.88
1725199200,2024-09-01 14:00:00.000,5.6878,5.6900,2455.61
1725202800,2024-09-01 15:00:00.000,5.6690,5.6784,2479.30
1725206400,2024-09-01 16:00:00.000,5.6819,5.6754,2473.69
1725210000,2024-09-01 17:00:00.000,5.6832,5.6825,2469.50
1725213600,2024-09-01 18:00:00.000,5.6917,5.6874,2494.19
1725217200,2024-09-01 19:00:00.000,5.7084,5.7001,2501.12
1725220800,2024-09-01 20:00:00.000,5.7107,5.7096,2503.04
1725224400,2024-09-01 21:00:00.000,5.7103,5.7105,2484.50
1725228000,2024-09-01 22:00:00.000,5.6965,5.7034,2406.29
1725231600,2024-09-01 23:00:00.000,5.6965,5.6965,2427.15
1725235200,2024-09-02 00:00:00.000,5.6915,5.6940,2440.44
1725238800,2024-09-02 01:00:00.000,5.6877,5.6896,2438.72
1725242400,2024-09-02 02:00:00.000,5.6884,5.6881,2437.73
1725246000,2024-09-02 03:00:00.000,5.6749,5.6817,2449.58
1725249600,2024-09-02 04:00:00.000,5.6749,5.6749,2436.42
1725253200,2024-09-02 05:00:00.000,5.6665,5.6707,2454.29
1725256800,2024-09-02 06:00:00.000,5.6669,5.6667,2447.14
1725260400,2024-09-02 07:00:00.000,5.6746,5.6708,2440.45
1725264000,2024-09-02 08:00:00.000,5.6808,5.6777,2470.33
1725267600,2024-09-02 09:00:00.000,5.5178,5.5993,2516.96
1725271200,2024-09-02 10:00:00.000,5.4995,5.5086,2523.43
1725274800,2024-09-02 11:00:00.000,5.5003,5.4999,2516.99
1725278400,2024-09-02 12:00:00.000,5.5024,5.5013,2521.26
1725282000,2024-09-02 13:00:00.000,5.5021,5.5022,2506.90
1725285600,2024-09-02 14:00:00.000,5.5146,5.5084,2518.97
1725289200,2024-09-02 15:00:00.000,5.5034,5.5090,2514.96
1725292800,2024-09-02 16:00:00.000,5.4844,5.4939,2510.19
1725296400,2024-09-02 17:00:00.000,5.4844,5.4844,2522.44
1725300000,2024-09-02 18:00:00.000,5.4840,5.4842,2522.76
1725303600,2024-09-02 19:00:00.000,5.4848,5.4844,2523.14
1725307200,2024-09-02 20:00:00.000,5.4764,5.4806,2554.33
1725310800,2024-09-02 21:00:00.000,5.4780,5.4772,2544.68
1725314400,2024-09-02 22:00:00.000,5.4777,5.4779,2544.91
1725318000,2024-09-02 23:00:00.000,5.5147,5.4962,2537.81
1725321600,2024-09-03 00:00:00.000,5.6686,5.5917,2533.75
1725325200,2024-09-03 01:00:00.000,5.6744,5.6715,2534.45
1725328800,2024-09-03 02:00:00.000,5.6744,5.6744,2530.14
1725332400,2024-09-03 03:00:00.000,5.6743,5.6743,2516.80
1725336000,2024-09-03 04:00:00.000,5.6742,5.6742,2517.68
1725339600,2024-09-03 05:00:00.000,5.6689,5.6715,2521.01
1725343200,2024-09-03 06:00:00.000,5.6689,5.6689,2514.34
1725346800,2024-09-03 07:00:00.000,5.6685,5.6687,2519.90
1725350400,2024-09-03 08:00:00.000,5.4831,5.5758,2500.56
1725354000,2024-09-03 09:00:00.000,5.4832,5.4832,2504.99
1725357600,2024-09-03 10:00:00.000,5.4838,5.4835,2503.66
1725361200,2024-09-03 11:00:00.000,5.4839,5.4838,2509.49
1725364800,2024-09-03 12:00:00.000,5.4857,5.4848,2511.79
1725368400,2024-09-03 13:00:00.000,5.4865,5.4861,2464.05
1725372000,2024-09-03 14:00:00.000,5.4839,5.4852,2446.50
1725375600,2024-09-03 15:00:00.000,5.4633,5.4736,2443.60
1725379200,2024-09-03 16:00:00.000,5.5167,5.4900,2440.30
1725382800,2024-09-03 17:00:00.000,5.5187,5.5177,2442.53
1725386400,2024-09-03 18:00:00.000,5.5123,5.5155,2452.15
1725390000,2024-09-03 19:00:00.000,5.5178,5.5151,2447.04
